country,year,hog,hog_ideology,hog_party_eng,leader,leader_ideology,leader_party_eng
Mexico,2001,Vicente Fox Quesada,rightist,National Action Party,Vicente Fox Quesada,rightist,National Action Party
Mexico,2002,Vicente Fox Quesada,rightist,National Action Party,Vicente Fox Quesada,rightist,National Action Party
Mexico,2003,Vicente Fox Quesada,rightist,National Action Party,Vicente Fox Quesada,rightist,National Action Party
Mexico,2004,Vicente Fox Quesada,rightist,National Action Party,Vicente Fox Quesada,rightist,National Action Party
Mexico,2005,Vicente Fox Quesada,rightist,National Action Party,Vicente Fox Quesada,rightist,National Action Party
Mexico,2006,Felipe de Jesus Calderon Hinojosa,rightist,National Action Party,Calderon,rightist,National Action Party
Mexico,2007,Felipe de Jesus Calderon Hinojosa,rightist,National Action Party,Calderon,rightist,National Action Party
Mexico,2008,Felipe de Jesus Calderon Hinojosa,rightist,National Action Party,Calderon,rightist,National Action Party
Mexico,2009,Felipe de Jesus Calderon Hinojosa,rightist,National Action Party,Calderon,rightist,National Action Party
Mexico,2010,Felipe de Jesus Calderon Hinojosa,rightist,National Action Party,Calderon,rightist,National Action Party
Mexico,2011,Felipe de Jesus Calderon Hinojosa,rightist,National Action Party,Calderon,rightist,National Action Party
Mexico,2012,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party
Mexico,2013,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party
Mexico,2014,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party
Mexico,2015,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party
Mexico,2016,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party
Mexico,2017,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party,Enrique Pena Nieto,rightist,National Revolutionary Party / Party of the Mexican Revolution / Institutional Revolutionary Party
Mexico,2018,Andres Manuel Lopez Obrador,leftist,National Regeneration Movement,Lopez Obrador,leftist,National Regeneration Movement
Mexico,2019,Andres Manuel Lopez Obrador,leftist,National Regeneration Movement,Lopez Obrador,leftist,National Regeneration Movement
Mexico,2020,Andres Manuel Lopez Obrador,leftist,National Regeneration Movement,Lopez Obrador,leftist,National Regeneration Movement
Nicaragua,1945,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1946,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1947,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1948,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1949,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1950,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1951,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1952,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1953,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1954,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1955,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party,Anastasio Somoza Garcia,rightist,Nationalist Liberal Party
Nicaragua,1956,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1957,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1958,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1959,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1960,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1961,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1962,Luis Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Luis Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1963,Rene Schick Gutierrez,rightist,Nationalist Liberal Party,Shick Gutierrez,rightist,Nationalist Liberal Party
Nicaragua,1964,Rene Schick Gutierrez,rightist,Nationalist Liberal Party,Shick Gutierrez,rightist,Nationalist Liberal Party
Nicaragua,1965,Rene Schick Gutierrez,rightist,Nationalist Liberal Party,Shick Gutierrez,rightist,Nationalist Liberal Party
Nicaragua,1966,Lorenzo Guerrero Gutierrez,rightist,Nationalist Liberal Party,Guerrero Gutierrez,rightist,Nationalist Liberal Party
Nicaragua,1967,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1968,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1969,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1970,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1971,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1972,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1973,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1974,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1975,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1976,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1977,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1978,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party,Anastasio Somoza Debayle,rightist,Nationalist Liberal Party
Nicaragua,1979,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1980,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1981,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1982,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1983,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1984,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1985,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1986,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1987,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1988,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1989,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,1990,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1991,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1992,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1993,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1994,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1995,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1996,Violeta Barrios viuda de Chamorro,rightist,National Opposition Union,Violeta Chamorro,rightist,National Opposition Union
Nicaragua,1997,Jose Arnoldo Aleman Lacayo,rightist,Constitutionalist Liberal Party,Aleman,rightist,Constitutionalist Liberal Party
Nicaragua,1998,Jose Arnoldo Aleman Lacayo,rightist,Constitutionalist Liberal Party,Aleman,rightist,Constitutionalist Liberal Party
Nicaragua,1999,Jose Arnoldo Aleman Lacayo,rightist,Constitutionalist Liberal Party,Aleman,rightist,Constitutionalist Liberal Party
Nicaragua,2000,Jose Arnoldo Aleman Lacayo,rightist,Constitutionalist Liberal Party,Aleman,rightist,Constitutionalist Liberal Party
Nicaragua,2001,Jose Arnoldo Aleman Lacayo,rightist,Constitutionalist Liberal Party,Aleman,rightist,Constitutionalist Liberal Party
Nicaragua,2002,Enrique Jose Bolanos Geyer,rightist,Constitutionalist Liberal Party,Enrique Bolanos,rightist,Constitutionalist Liberal Party
Nicaragua,2003,Enrique Jose Bolanos Geyer,rightist,Constitutionalist Liberal Party,Enrique Bolanos,rightist,Constitutionalist Liberal Party
Nicaragua,2004,Enrique Jose Bolanos Geyer,rightist,Alliance for the Republic,Enrique Bolanos,rightist,Alliance for the Republic
Nicaragua,2005,Enrique Jose Bolanos Geyer,rightist,Alliance for the Republic,Enrique Bolanos,rightist,Alliance for the Republic
Nicaragua,2006,Enrique Jose Bolanos Geyer,rightist,Alliance for the Republic,Enrique Bolanos,rightist,Alliance for the Republic
Nicaragua,2007,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2008,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2009,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2010,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2011,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2012,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2013,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2014,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2015,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2016,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2017,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2018,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2019,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Nicaragua,2020,Jose Daniel Ortega Saavedra,leftist,Sandinista National Liberation Front,Daniel Ortega,leftist,Sandinista National Liberation Front
Panama,1945,Enrique Adolfo Jimenez Brin,rightist,Liberal Party,Jimenez,rightist,Liberal Party
Panama,1946,Enrique Adolfo Jimenez Brin,rightist,Liberal Party,Jimenez,rightist,Liberal Party
Panama,1947,Enrique Adolfo Jimenez Brin,rightist,Liberal Party,Jimenez,rightist,Liberal Party
Panama,1948,Domingo Diaz Arosemena,rightist,Liberal Party,Diaz Arosomena,rightist,Liberal Party
Panama,1949,Arnulfo Arias Madrid,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,"Arias, A.",rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1950,Arnulfo Arias Madrid,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,"Arias, A.",rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1951,Alcibiades Arosemena Quinzada,rightist,[National] Revolutionary Party / [Authentic] Panameñista Party,"Arosomena, A.",rightist,[National] Revolutionary Party / [Authentic] Panameñista Party
Panama,1952,Jose Antonio Remon Cantera,leftist,National Patriotic Coalition,Remon Cantero,leftist,National Patriotic Coalition
